epoch	batch_idx	data_type	tot_loss	recon_loss	pred_loss	kld_loss	prop_mse_loss	run_time
376	0	train	0.376307106	0.285474354	0.027038362	0.063794395	0	0.58507
376	1	train	0.361929548	0.270992386	0.028800723	0.062136444	0	0.57546
377	0	train	0.374012476	0.277806324	0.03286216	0.063343989	0	0.56721
377	1	train	0.365274769	0.274364299	0.028871907	0.062038557	0	0.59222
378	0	train	0.353872234	0.269381145	0.022176804	0.062314282	0	0.56438
378	1	train	0.383495438	0.286526328	0.034149272	0.062819831	0	0.59227
379	0	train	0.374466228	0.279373783	0.032034605	0.063057831	0	0.57067
379	1	train	0.358415282	0.272759509	0.024061003	0.061594772	0	0.57719
380	0	train	0.368501163	0.274762142	0.032016352	0.061722673	0	0.52936
380	1	train	0.36717301	0.277536702	0.028121999	0.061514302	0	0.58953
381	0	train	0.365857643	0.275993085	0.028811371	0.061053195	0	0.56856
381	1	train	0.364261389	0.274193227	0.029609219	0.06045894	0	0.58704
382	0	train	0.350474811	0.264398333	0.026058747	0.06001773	0	0.56649
382	1	train	0.370049316	0.281591004	0.027639397	0.060818918	0	0.58922
383	0	train	0.360705423	0.273874992	0.0262956	0.060534832	0	0.57301
383	1	train	0.34919458	0.265778118	0.023128527	0.060287931	0	0.57767
384	0	train	0.350965655	0.266978136	0.023438351	0.060549168	0	0.56955
384	1	train	0.364420283	0.277291185	0.026987372	0.060141728	0	0.58699
385	0	train	0.360247135	0.272147256	0.028293297	0.059806591	0	0.53757
385	1	train	0.358417529	0.272504294	0.02520359	0.060709649	0	0.57523
386	0	train	0.353677356	0.272399294	0.021377558	0.059900501	0	0.56837
386	1	train	0.356190872	0.270165223	0.026057793	0.05996785	0	0.58965
387	0	train	0.360397661	0.278203177	0.022033212	0.060161272	0	0.57119
387	1	train	0.346048146	0.261248377	0.025569725	0.059230048	0	0.57826
388	0	train	0.360798377	0.273618287	0.026613848	0.060566241	0	0.57181
388	1	train	0.347003007	0.264678806	0.024165469	0.058158734	0	0.58774
389	0	train	0.350531512	0.267543858	0.023130197	0.059857455	0	0.5726
389	1	train	0.349007416	0.267132872	0.023421908	0.058452635	0	0.57907
390	0	train	0.340339279	0.258021387	0.024114888	0.058203003	0	0.52796
390	1	train	0.355107754	0.272746366	0.022620336	0.059741053	0	0.57673
391	0	train	0.350772619	0.269659388	0.022250644	0.058862582	0	0.58291
391	1	train	0.347906035	0.265356046	0.023641642	0.058908346	0	0.59153
392	0	train	0.354788351	0.271827781	0.024056473	0.058904099	0	0.58372
392	1	train	0.337662464	0.25933215	0.02013821	0.058192097	0	0.59148
393	0	train	0.339219898	0.260826814	0.020241928	0.058151152	0	0.58043
393	1	train	0.354368752	0.271817034	0.02525036	0.057301358	0	0.57702
394	0	train	0.343658656	0.26494019	0.021865789	0.056852676	0	0.58335
394	1	train	0.342436767	0.264219797	0.020539419	0.057677545	0	0.58139
395	0	train	0.335131985	0.258794591	0.018607036	0.057730345	0	0.53126
395	1	train	0.348472422	0.269341087	0.022295076	0.056836259	0	0.57932
396	0	train	0.346794212	0.267704585	0.022158035	0.056931595	0	0.57
396	1	train	0.333197123	0.256264722	0.02048353	0.056448873	0	0.58021
397	0	train	0.33327983	0.25682753	0.020411065	0.056041234	0	0.584
397	1	train	0.344052154	0.267705172	0.01997243	0.056374556	0	0.57427
398	0	train	0.335252666	0.259734523	0.01993175	0.055586399	0	0.58565
398	1	train	0.340425622	0.263773584	0.020164905	0.056487135	0	0.57486
399	0	train	0.335033029	0.258243603	0.021377704	0.055411724	0	0.58628
399	1	train	0.338098264	0.263809711	0.018404673	0.055883878	0	0.57207
400	0	train	0.334304619	0.25795691	0.020555409	0.055792305	0	0.52578
400	1	train	0.331775725	0.257963985	0.017950493	0.055861244	0	0.59314
401	0	train	0.335982132	0.260629568	0.020246419	0.055106135	0	0.57056
401	1	train	0.329468632	0.256896469	0.017174299	0.055397862	0	0.59074
402	0	train	0.329289174	0.258227232	0.016398692	0.054663258	0	0.56881
402	1	train	0.332702601	0.257192078	0.020443323	0.05506721	0	0.59272
403	0	train	0.334188485	0.261521542	0.017352042	0.055314901	0	0.56865
403	1	train	0.329630566	0.256321725	0.019037098	0.054271752	0	0.57713
404	0	train	0.325883466	0.254415125	0.016981235	0.054487111	0	0.58516
404	1	train	0.325522399	0.252201039	0.018489048	0.05483232	0	0.57733
405	0	train	0.32379542	0.256245899	0.013385653	0.054163859	0	0.52878
405	1	train	0.336207336	0.259436649	0.022127566	0.054643122	0	0.59101
406	0	train	0.321247268	0.249862787	0.016847518	0.054536963	0	0.57036
406	1	train	0.331377965	0.260879338	0.01703106	0.05346756	0	0.57586
407	0	train	0.324469697	0.251658905	0.01938955	0.053421249	0	0.58454
407	1	train	0.329147941	0.257692951	0.017613662	0.053841316	0	0.57415
408	0	train	0.326843423	0.2570948	0.015598186	0.054150436	0	0.58699
408	1	train	0.322717142	0.25308637	0.016024963	0.053605806	0	0.57775
409	0	train	0.326230419	0.25658156	0.016551986	0.053096873	0	0.58443
409	1	train	0.321743178	0.25332385	0.015625119	0.052794207	0	0.57339
410	0	train	0.325079894	0.25288167	0.018829212	0.053369015	0	0.5263
410	1	train	0.320479387	0.252347431	0.0154332	0.052698759	0	0.59191
411	0	train	0.317840236	0.251051769	0.014035104	0.052753367	0	0.5762
411	1	train	0.32074309	0.251392281	0.01680562	0.052545185	0	0.57545
412	0	train	0.326047945	0.25593946	0.01668353	0.053424955	0	0.57686
412	1	train	0.315305209	0.249446046	0.014407613	0.051451547	0	0.58933
413	0	train	0.318351644	0.249586445	0.016396922	0.052368267	0	0.57097
413	1	train	0.322286838	0.254581133	0.015585854	0.052119856	0	0.5897
414	0	train	0.313697952	0.247349438	0.014706909	0.051641609	0	0.57218
414	1	train	0.321228427	0.251492119	0.01717135	0.052564961	0	0.57717
415	0	train	0.319729799	0.253170648	0.014767052	0.051792094	0	0.53994
415	1	train	0.313475263	0.245983762	0.016164773	0.051326729	0	0.58146
416	0	train	0.320611709	0.254750773	0.014048235	0.051812699	0	0.5679
416	1	train	0.306963789	0.241538504	0.013621438	0.051803838	0	0.59173
417	0	train	0.310530567	0.246053416	0.013642143	0.050835011	0	0.5679
417	1	train	0.31515978	0.248955691	0.014475281	0.051728808	0	0.59038
418	0	train	0.311716402	0.246262738	0.014189244	0.051264413	0	0.57132
418	1	train	0.316342467	0.249065894	0.01596753	0.051309044	0	0.59168
419	0	train	0.320106697	0.256670403	0.012173708	0.051262578	0	0.5724
419	1	train	0.304848826	0.238607344	0.015773162	0.050468323	0	0.57602
420	0	train	0.31091693	0.245747626	0.01424768	0.050921628	0	0.53899
420	1	train	0.312438959	0.249541023	0.012240625	0.050657305	0	0.57302
421	0	train	0.317417419	0.253569144	0.012606642	0.051241636	0	0.58469
421	1	train	0.305002189	0.241695252	0.013516793	0.049790148	0	0.58505
422	0	train	0.313039768	0.250575793	0.011969226	0.050494749	0	0.57205
422	1	train	0.304261768	0.239722121	0.014547745	0.049991901	0	0.5764
423	0	train	0.307657546	0.246217686	0.011028667	0.050411194	0	0.58678
423	1	train	0.303261638	0.241479188	0.011725703	0.05005675	0	0.57512
424	0	train	0.301122743	0.241733387	0.010272005	0.049117354	0	0.5692
424	1	train	0.313436639	0.248878142	0.013938623	0.050619879	0	0.59187
425	0	train	0.303887534	0.24043923	0.013161974	0.050286329	0	0.53554
425	1	train	0.31024667	0.247750261	0.013649693	0.048846715	0	0.57392
426	0	train	0.298887789	0.238699505	0.011820944	0.048367337	0	0.58477
426	1	train	0.310762346	0.247660384	0.013207653	0.049894308	0	0.57856
427	0	train	0.30122034	0.240598366	0.012327472	0.04829449	0	0.56859
427	1	train	0.308483744	0.245640641	0.013630543	0.049212556	0	0.59049
428	0	train	0.29824158	0.234742489	0.015215289	0.048283803	0	0.57626
428	1	train	0.306208235	0.245892683	0.011469734	0.048845821	0	0.5902
429	0	train	0.303383255	0.243437386	0.011652752	0.048293127	0	0.57004
429	1	train	0.300598747	0.239587834	0.012330484	0.048680423	0	0.57206
430	0	train	0.300883126	0.241278422	0.010995557	0.048609146	0	0.5272
430	1	train	0.301080525	0.240148163	0.012406491	0.048525881	0	0.59035
431	0	train	0.297835541	0.238275015	0.011304964	0.04825556	0	0.57041
431	1	train	0.299578691	0.239709508	0.011201137	0.048668043	0	0.57287
432	0	train	0.306262559	0.24790203	0.009842158	0.048518375	0	0.58797
432	1	train	0.289762479	0.230717289	0.011322987	0.047722204	0	0.5765
433	0	train	0.301101208	0.242046568	0.010442533	0.048612104	0	0.57087
433	1	train	0.294489253	0.235600358	0.011558836	0.047330058	0	0.57729
434	0	train	0.293592155	0.234386012	0.011791244	0.047414897	0	0.57199
434	1	train	0.303810239	0.245583805	0.010285389	0.047941044	0	0.59152
435	0	train	0.299290496	0.240561363	0.011006372	0.047722755	0	0.53722
435	1	train	0.292866999	0.23417213	0.011252676	0.047442199	0	0.57537
436	0	train	0.300934541	0.242916217	0.010407554	0.04761077	0	0.56873
436	1	train	0.292095351	0.232508764	0.012532204	0.047054385	0	0.5897
437	0	train	0.299179888	0.240950608	0.010871002	0.047358289	0	0.56895
437	1	train	0.284405994	0.227450871	0.010387811	0.04656731	0	0.5794
438	0	train	0.29392488	0.237238505	0.010134511	0.046551854	0	0.58197
438	1	train	0.289848846	0.232556203	0.010841503	0.046451142	0	0.57629
439	0	train	0.296169215	0.23884778	0.010914387	0.046407045	0	0.58283
439	1	train	0.291136044	0.232271791	0.012342886	0.046521369	0	0.57423
440	0	train	0.293295103	0.237175277	0.00907613	0.047043704	0	0.5275
440	1	train	0.292926645	0.234950379	0.011930668	0.046045599	0	0.58884
441	0	train	0.300494766	0.241749379	0.012053389	0.046692007	0	0.56934
441	1	train	0.284497982	0.228666744	0.010043021	0.045788211	0	0.59117
442	0	train	0.283060694	0.227430129	0.009436866	0.046193698	0	0.56904
442	1	train	0.290097964	0.232984194	0.010596411	0.046517361	0	0.58888
443	0	train	0.286377162	0.230459598	0.009724037	0.04619352	0	0.57342
443	1	train	0.288852382	0.23289037	0.009927285	0.046034721	0	0.57793
444	0	train	0.281205946	0.22502073	0.009982445	0.04620278	0	0.5732
444	1	train	0.296824443	0.240593258	0.009567549	0.046663636	0	0.571
445	0	train	0.281455374	0.225994596	0.009375577	0.046085203	0	0.52344
445	1	train	0.29354738	0.237854847	0.00979381	0.045898715	0	0.58691
446	0	train	0.28652578	0.232033864	0.008966489	0.045525417	0	0.56867
446	1	train	0.281789696	0.226541838	0.009577786	0.045670077	0	0.57371
447	0	train	0.293613058	0.236991683	0.010996181	0.045625191	0	0.58296
447	1	train	0.275759685	0.220944706	0.009937575	0.044877394	0	0.57159
448	0	train	0.279113948	0.222806412	0.010758585	0.045548958	0	0.56678
448	1	train	0.286454195	0.232543772	0.008822277	0.045088151	0	0.58211
449	0	train	0.271370062	0.218543085	0.008478441	0.044348539	0	0.58321
449	1	train	0.290757835	0.235699314	0.009851114	0.045207405	0	0.58114
450	0	train	0.283788997	0.229849643	0.00956449	0.044374859	0	0.5293
450	1	train	0.280429369	0.22661382	0.009131536	0.044684018	0	0.58991
451	0	train	0.278405684	0.224375159	0.009598457	0.044432069	0	0.57015
451	1	train	0.282567954	0.22951088	0.008585032	0.044472036	0	0.57479
452	0	train	0.288854069	0.233287165	0.009944985	0.045621924	0	0.58671
452	1	train	0.273239821	0.22155115	0.007725483	0.043963191	0	0.57264
453	0	train	0.283127618	0.229062447	0.009173227	0.044891942	0	0.56787
453	1	train	0.275302601	0.2236426	0.007416297	0.044243704	0	0.5789
454	0	train	0.274591351	0.221300563	0.009035216	0.044255572	0	0.5849
454	1	train	0.280344129	0.227548039	0.008339348	0.04445674	0	0.56666
455	0	train	0.277410537	0.224192569	0.009146284	0.044071683	0	0.53557
455	1	train	0.276801825	0.225330427	0.007113084	0.044358316	0	0.57861
456	0	train	0.277688402	0.225375479	0.008226465	0.04408645	0	0.56622
456	1	train	0.274534291	0.222604644	0.00805329	0.043876358	0	0.58685
457	0	train	0.281975704	0.229847249	0.007967893	0.044160556	0	0.575
457	1	train	0.271472138	0.219213298	0.009180522	0.043078324	0	0.59011
458	0	train	0.266261327	0.215482175	0.008123133	0.042656015	0	0.57011
458	1	train	0.27898041	0.226949766	0.008813978	0.043216663	0	0.57189
459	0	train	0.272798204	0.222204095	0.008055506	0.042538597	0	0.58047
459	1	train	0.276609784	0.224503383	0.0084115	0.043694901	0	0.57215
460	0	train	0.277341664	0.226445067	0.007997331	0.042899268	0	0.52945
460	1	train	0.269239384	0.216975787	0.009162498	0.043101092	0	0.57788
461	0	train	0.277111834	0.226478368	0.007634197	0.042999277	0	0.58341
461	1	train	0.263799244	0.213421598	0.007755579	0.04262207	0	0.57676
462	0	train	0.272640836	0.221153897	0.008801859	0.042685075	0	0.56905
462	1	train	0.270534647	0.21986647	0.007354761	0.043313424	0	0.57699
463	0	train	0.264931792	0.214469561	0.007794513	0.042667715	0	0.56942
463	1	train	0.274354833	0.224024948	0.006807481	0.043522406	0	0.58784
464	0	train	0.265365303	0.215870643	0.007031238	0.042463426	0	0.56562
464	1	train	0.277308804	0.227222055	0.007411605	0.042675146	0	0.57584
465	0	train	0.270310593	0.220527625	0.007266082	0.042516884	0	0.52414
465	1	train	0.266036755	0.216248834	0.007611511	0.042176411	0	0.59033
466	0	train	0.269499755	0.220097175	0.00726089	0.042141691	0	0.56564
466	1	train	0.269256121	0.219831008	0.00776019	0.041664922	0	0.58032
467	0	train	0.274421489	0.225486419	0.006882836	0.042052233	0	0.58158
467	1	train	0.264277789	0.214027897	0.008675269	0.041574622	0	0.58521
468	0	train	0.268567562	0.219903263	0.006982453	0.041681842	0	0.5963
468	1	train	0.266850775	0.217682704	0.007044171	0.042123906	0	0.58804
469	0	train	0.267260826	0.217825636	0.007780633	0.041654558	0	0.58444
469	1	train	0.268871853	0.220546234	0.006202483	0.042123128	0	0.59007
470	0	train	0.259493458	0.21178942	0.006631005	0.041073028	0	0.53701
470	1	train	0.26895988	0.219036454	0.007690688	0.042232741	0	0.59428
471	0	train	0.264525807	0.215242043	0.007338646	0.041945118	0	0.59917
471	1	train	0.266309905	0.217785591	0.006910831	0.041613475	0	0.57779
472	0	train	0.26074391	0.212019357	0.007377212	0.04134734	0	0.5666
472	1	train	0.266047066	0.217838487	0.007427086	0.040781496	0	0.58952
473	0	train	0.259849465	0.211832637	0.007133757	0.040883072	0	0.57289
473	1	train	0.264962834	0.217087916	0.00646578	0.041409141	0	0.58658
474	0	train	0.25809032	0.210415146	0.006491362	0.041183811	0	0.56746
474	1	train	0.268735951	0.220358402	0.00683745	0.041540097	0	0.58938
475	0	train	0.258312857	0.210801089	0.006614778	0.040896991	0	0.53686
475	1	train	0.261541313	0.213748243	0.006330672	0.041462404	0	0.5758
476	0	train	0.260634273	0.213150343	0.006325976	0.041157958	0	0.57356
476	1	train	0.26408225	0.215070182	0.007854021	0.04115805	0	0.57736
477	0	train	0.258852956	0.211477211	0.00668139	0.04069436	0	0.58447
477	1	train	0.258975536	0.211632475	0.006665523	0.040677538	0	0.58472
478	0	train	0.259062064	0.211037168	0.007447189	0.040577705	0	0.56816
478	1	train	0.256435025	0.210353407	0.005914472	0.040167142	0	0.58848
479	0	train	0.25768483	0.210196751	0.00698606	0.04050202	0	0.56944
479	1	train	0.257715416	0.211080882	0.006269139	0.040365396	0	0.58402
480	0	train	0.257815999	0.211919531	0.00573265	0.04016382	0	0.53733
480	1	train	0.257121789	0.209997651	0.006581606	0.040542536	0	0.57291
481	0	train	0.255766949	0.209260061	0.006349922	0.040156967	0	0.58091
481	1	train	0.257354128	0.210975012	0.006173947	0.040205177	0	0.58659
482	0	train	0.260204095	0.2140165	0.006192236	0.039995354	0	0.56599
482	1	train	0.251756719	0.205398342	0.00663758	0.039720791	0	0.5917
483	0	train	0.262564772	0.215348205	0.006794414	0.040422154	0	0.56761
483	1	train	0.250468513	0.205149919	0.005912618	0.039405978	0	0.57641
484	0	train	0.253609589	0.20774186	0.006147837	0.039719898	0	0.58897
484	1	train	0.260805199	0.213644448	0.006949206	0.040211543	0	0.5865
485	0	train	0.26285677	0.216094023	0.006720609	0.040042135	0	0.53892
485	1	train	0.244906542	0.199448141	0.006230062	0.03922834	0	0.57679
486	0	train	0.247455335	0.202093133	0.005823693	0.039538509	0	0.57312
486	1	train	0.262026268	0.216164929	0.005681364	0.040179979	0	0.58051
487	0	train	0.255512726	0.209760621	0.006029582	0.039722525	0	0.58155
487	1	train	0.249523079	0.203822553	0.005772095	0.03992843	0	0.57517
488	0	train	0.253268734	0.207325059	0.006051527	0.03989214	0	0.58478
488	1	train	0.250526395	0.205714649	0.005878725	0.038933016	0	0.57346
489	0	train	0.253442389	0.208112553	0.006053236	0.039276601	0	0.57915
489	1	train	0.248770747	0.203231391	0.006149568	0.039389786	0	0.58572
490	0	train	0.248976874	0.204172033	0.005786884	0.039017961	0	0.53462
490	1	train	0.248132819	0.203607759	0.005574285	0.038950773	0	0.58591
491	0	train	0.246559533	0.201432496	0.005656125	0.03947091	0	0.56275
491	1	train	0.25069544	0.206244245	0.005870145	0.038581047	0	0.58752
492	0	train	0.248877126	0.20329845	0.006066634	0.039512037	0	0.56995
492	1	train	0.251689696	0.206606489	0.00624823	0.038834984	0	0.57736
493	0	train	0.235955596	0.191570592	0.005944931	0.038440075	0	0.5689
493	1	train	0.257717067	0.213992438	0.004751405	0.03897322	0	0.57777
494	0	train	0.247364855	0.202480268	0.005815654	0.039068927	0	0.57305
494	1	train	0.246940869	0.203213197	0.005104198	0.038623471	0	0.57321
495	0	train	0.24997808	0.205756873	0.005528669	0.038692539	0	0.53441
495	1	train	0.249234617	0.204728755	0.00562307	0.038882789	0	0.57799
496	0	train	0.254031855	0.209146774	0.006242367	0.038642713	0	0.5737
496	1	train	0.239270601	0.196067289	0.005465862	0.03773745	0	0.57292
497	0	train	0.250045294	0.2064533	0.00509984	0.038492149	0	0.57547
497	1	train	0.242342013	0.19914782	0.00551447	0.037679724	0	0.57986
498	0	train	0.248154348	0.203362867	0.006073002	0.038718475	0	0.56643
498	1	train	0.243017444	0.19922829	0.005603846	0.038185309	0	0.57279
499	0	train	0.242986238	0.198908702	0.005556604	0.038520931	0	0.58247
499	1	train	0.246069229	0.203132358	0.004788109	0.038148763	0	0.57616
